student_id,assignment1,assignment2,assignment3,assignment4,assignment5,assignment6
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.13398478,91.59138013,71.79303114,63.90569435,43.05438019,78.2266945
1F51E050-78F7-F270-1B90-ED1BC0376763,91.49274325,78.01196628,69.80569076,87.15269427,85.37077514,30.52341051
247B105C-2067-A7AA-2CBE-B65278128C96,60.00342719,82.51041357,62.68572012,87.314409,34.56197406,56.47919582
1F51E050-78F7-F270-1B90-ED1BC0376763,96.33713324,85.59124695,28.07713571,84.09517036,55.08698875,61.84859502
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,97.78146155,78.37558475,69.01498122,72.3368281,56.32212185,31.410382
2B806EF6-A590-1C00-F0C5-1469E3B2152E,81.56174097,73.68777878,70.6580335,72.38009319,72.77556687,30.75091882
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,73.22003381,79.66639484,75.0785777,80.63833029,85.26803043,76.59197386
25197F10-E9E9-4C50-63F8-6C896975AAE2,89.10223251,77.91176521,73.26073811,51.85597671,71.60580833,46.74616336
1F51E050-78F7-F270-1B90-ED1BC0376763,79.83153995,64.84692179,98.2383769,81.78163979,45.98296701,69.63896704
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,68.83358787,59.99790099,33.12569572,97.74258072,64.60416494,69.80073159
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,73.74000236,60.24620085,89.2437668,62.24024547,37.86393722,58.39557081
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,77.55636843,35.1839594,78.07962394,71.76696391,89.80073159,67.73849946
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,49.87335882,67.81391297,31.17474232,89.65913321,31.86433651,64.60306406
DDE0526B-7DA4-80E8-C2A6-D097F3826029,65.23764118,43.83911288,76.66234689,77.47391646,72.19011294,25.33279392
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,75.04303518,71.33710259,53.41568103,75.84264105,62.82158826,72.14185866
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,79.73708274,78.09850562,51.22782767,62.93829673,99.73708274,51.15135792
DDE0526B-7DA4-80E8-C2A6-D097F3826029,92.16500836,68.76288764,60.0558007,58.68468802,78.98560535,69.44150946
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,94.23775473,47.91564519,54.51411297,55.58393749,48.48997205,49.29142995
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,67.53028148,23.77558975,85.47208137,70.59099483,68.62180266,71.85679298
1F51E050-78F7-F270-1B90-ED1BC0376763,89.74762321,74.19695053,47.38317199,76.67853678,57.70285984,52.96819517
1F51E050-78F7-F270-1B90-ED1BC0376763,84.20881281,74.55461917,59.61543339,61.05105442,60.63034523,12.30768226
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,64.32306889,69.99899506,57.93264613,66.16689148,46.3126096,67.16444141
DDE0526B-7DA4-80E8-C2A6-D097F3826029,66.32608666,81.52677147,77.59007508,68.6021659,38.20382591,75.56599642
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,68.75314185,78.42121033,39.61968434,67.40799865,64.09843592,76.24487151
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.26062072,70.20066514,48.55429831,88.85500592,63.29503781,56.91386425
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.94110333,66.27931131,98.26453068,50.89947922,39.30687552,74.71850871
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,77.87884184,53.76227375,47.2606368,66.18624504,50.01188952,60.88330789
2B806EF6-A590-1C00-F0C5-1469E3B2152E,65.84267511,46.3173034,51.36340694,64.08608902,50.34030469,54.09351597
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,79.98998411,76.98078405,50.54949688,78.7945132,77.08878856,64.65708459
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.62235676,74.14769139,18.23452514,72.59480061,59.59302199,83.32617829
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,69.43508363,72.25259225,53.06432402,52.51402575,54.98806691,76.78377517
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,47.06088443,81.31680576,66.27184112,55.01091086,30.04185311,34.52292216
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,71.72228573,54.66318361,41.78556839,58.87362227,66.02244115,38.31813049
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.36866731,63.33326249,69.30113862,80.80272301,69.07623713,66.9751933
2B806EF6-A590-1C00-F0C5-1469E3B2152E,68.14074756,73.79648972,73.83145064,77.08084821,39.33144398,36.9255029
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,98.67812014,76.29642126,48.80573739,70.61592609,83.94342185,73.48210752
DDE0526B-7DA4-80E8-C2A6-D097F3826029,77.71263165,62.88766788,62.02554374,80.81689978,60.28622825,30.14367884
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.93563499,88.93333161,61.95828148,64.32263327,54.85572576,45.8902826
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,68.19448919,68.21905748,45.10639613,65.34569574,74.67053624,61.85387247
1F51E050-78F7-F270-1B90-ED1BC0376763,80.06559923,99.02409958,32.28140015,75.02509282,64.28613537,37.97058134
DDE0526B-7DA4-80E8-C2A6-D097F3826029,93.52800007,51.14018151,34.91746555,69.26049555,79.40992005,39.77836677
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,91.1062893,62.51098268,88.66215855,60.37366081,57.86002515,41.61805958
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,68.50955181,54.96755717,48.52520528,94.85355854,59.05830184,56.9720675
25197F10-E9E9-4C50-63F8-6C896975AAE2,62.49244208,51.58996761,45.55143748,88.49526127,32.03320197,62.60659888
1F51E050-78F7-F270-1B90-ED1BC0376763,79.07391797,74.70087344,66.98178954,62.47038327,76.42922094,77.35020237
25197F10-E9E9-4C50-63F8-6C896975AAE2,30.33642126,65.80800888,55.41226789,92.02393503,21.8422233,53.95054471
DDE0526B-7DA4-80E8-C2A6-D097F3826029,84.80219318,84.81216235,79.27912065,66.41509709,68.12277648,70.49208092
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,66.17433806,59.35364378,57.0942627,75.74078696,85.47433806,78.08044219
25197F10-E9E9-4C50-63F8-6C896975AAE2,66.95591555,47.36189084,86.82859549,60.36968157,63.38743327,62.55475469
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,87.91756467,76.95558341,71.99245419,81.98121226,83.30064656,56.81788681
25197F10-E9E9-4C50-63F8-6C896975AAE2,75.71347114,82.23001107,44.68441815,84.52977982,39.24986344,47.06519966
1F51E050-78F7-F270-1B90-ED1BC0376763,87.64663577,50.27452404,35.48060101,58.85963154,69.55730861,39.97714667
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,99.13469261,72.14419226,55.24276609,90.13684141,83.44620327,38.62434902
2B806EF6-A590-1C00-F0C5-1469E3B2152E,51.01232963,17.06628409,27.06566432,108.4867312,36.22487734,46.52661403
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,98.68506055,75.24969202,42.2182921,80.2737515,63.49431924,55.99887952
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,83.78119162,61.05301043,51.17976232,54.6143597,48.25796637,97.57173867
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,68.66470177,66.12444946,48.77171961,69.93955297,39.14766822,51.2746056
247B105C-2067-A7AA-2CBE-B65278128C96,98.78080894,38.80202567,68.81450744,91.89636933,71.20797135,56.34743063
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,88.63903722,70.7412868,64.18194692,52.89199512,76.98449612,83.22762304
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,59.47682393,83.89780614,40.35547329,61.00189012,42.31931323,41.21422304
25197F10-E9E9-4C50-63F8-6C896975AAE2,77.22796915,74.5865341,25.66573931,42.90924363,68.97790026,37.02438377
1F51E050-78F7-F270-1B90-ED1BC0376763,66.63739762,29.46507649,60.76445476,85.5235676,57.97994103,71.94989206
25197F10-E9E9-4C50-63F8-6C896975AAE2,74.97686109,39.48598994,72.36210157,74.1597191,48.58500599,38.28944533
247B105C-2067-A7AA-2CBE-B65278128C96,96.68208613,76.34550453,59.13752498,77.39436279,69.75711345,29.32582443
DDE0526B-7DA4-80E8-C2A6-D097F3826029,97.72982128,80.16795298,29.3785112,67.56743498,70.30025935,49.73608426
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,35.41801733,77.53565372,59.12434148,55.14048552,48.68859404,87.16799481
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,87.86662182,83.51046698,48.17642024,100.0698553,45.55005675,78.30971551
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,72.69588338,69.71373513,77.38768252,69.58239575,78.31666554,69.14932506
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,68.73285181,78.4573425,56.39830635,88.95788837,81.22956663,79.23098104
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,50.94427373,54.50959774,43.96285608,81.95828148,56.67987709,75.26786672
1F51E050-78F7-F270-1B90-ED1BC0376763,95.21539019,28.1244918,47.97454704,74.51354736,48.99677827,55.04529451
247B105C-2067-A7AA-2CBE-B65278128C96,60.50384384,54.07321855,70.86338567,71.72892222,68.44111351,82.00506075
DDE0526B-7DA4-80E8-C2A6-D097F3826029,79.31026112,71.13960352,40.64309121,82.71997423,46.25374429,56.17790448
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.90269171,30.26278286,78.75742814,78.21274611,60.7377227,51.15064343
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.00718681,89.10785406,80.57934183,61.86548007,80.7011745,17.06628409
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,76.79899495,77.43235174,79.97957957,83.44132246,68.70335677,39.75969544
DDE0526B-7DA4-80E8-C2A6-D097F3826029,87.67657063,91.0595589,72.38380961,97.18386796,50.50170468,50.56800164
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,99.47455332,76.54335063,82.48499899,77.02760993,80.00738819,64.19846633
DDE0526B-7DA4-80E8-C2A6-D097F3826029,61.96175311,89.56346383,44.62948153,90.57661043,55.72785441,48.00274176
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,75.88506016,76.70836489,65.70597518,58.00395667,81.46689873,41.2549016
2B806EF6-A590-1C00-F0C5-1469E3B2152E,84.65337276,87.77946574,40.84733629,45.08157076,69.36984699,85.1435209
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.23421977,76.01667688,92.66275482,74.06531678,61.58463823,46.07887467
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,68.8961583,47.79225065,66.34189069,79.17359218,65.20276946,60.50158056
247B105C-2067-A7AA-2CBE-B65278128C96,90.83492605,44.27558437,64.34013913,56.5146006,65.70836109,58.04587658
25197F10-E9E9-4C50-63F8-6C896975AAE2,82.33198444,32.41948022,59.07546316,79.68870975,74.098786,49.24797359
DDE0526B-7DA4-80E8-C2A6-D097F3826029,74.89375697,61.91666858,44.93422725,102.2086209,73.41950502,62.35671763
2B806EF6-A590-1C00-F0C5-1469E3B2152E,99.45581304,56.49008529,75.32393044,65.95715672,108.8802317,60.18355136
2B806EF6-A590-1C00-F0C5-1469E3B2152E,90.63231734,79.22703513,18.5547309,56.14407917,58.72974163,52.44774773
247B105C-2067-A7AA-2CBE-B65278128C96,62.84304056,56.10837859,71.11464839,78.02376016,64.74298921,20.15701233
25197F10-E9E9-4C50-63F8-6C896975AAE2,84.14591637,41.92479598,50.48481821,78.71362072,43.62124304,79.09242604
25197F10-E9E9-4C50-63F8-6C896975AAE2,52.73025627,49.78338328,72.53164386,71.5497392,44.29810209,55.49553625
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,99.05953756,66.97933459,43.05878405,67.5929613,70.36008323,59.75808349
1F51E050-78F7-F270-1B90-ED1BC0376763,93.62552975,41.19293348,68.78138685,91.42259589,74.9004238,79.90509759
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,52.78286508,65.55752275,70.70261896,61.1907801,42.22629206,68.26586007
2B806EF6-A590-1C00-F0C5-1469E3B2152E,88.20083143,70.24294984,61.87714108,60.67997794,50.4004789,66.01253789
25197F10-E9E9-4C50-63F8-6C896975AAE2,62.19476557,74.03699879,48.36855898,85.59536045,44.78023121,29.04053501
1F51E050-78F7-F270-1B90-ED1BC0376763,69.90251108,91.41142462,78.99677827,96.57478814,50.95893057,84.40791214
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,64.85457009,90.98149158,27.54399878,83.25102487,78.36911308,77.86944367
247B105C-2067-A7AA-2CBE-B65278128C96,93.72743764,47.60350297,65.64286004,64.54308924,73.58380408,47.85635413
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,86.28520918,55.39998948,63.6876229,80.0451429,69.70028049,97.08787871
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,79.33711632,76.60867325,17.2391431,96.1010896,65.294979,47.9676724
DDE0526B-7DA4-80E8-C2A6-D097F3826029,75.74684372,45.25620623,61.55275552,68.62294157,74.53772748,70.86454271
247B105C-2067-A7AA-2CBE-B65278128C96,61.41817428,36.32670007,102.7808819,78.51765613,34.97366839,52.11620663
2B806EF6-A590-1C00-F0C5-1469E3B2152E,53.05703829,72.12533788,73.82193918,63.17090516,38.16828091,51.87798354
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,71.29199167,68.17215935,65.54386916,70.43090098,52.52878976,77.79855286
1F51E050-78F7-F270-1B90-ED1BC0376763,61.59368144,77.82477495,48.5609396,63.66508748,31.56728446,59.36397015
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,79.31066433,63.08429338,34.54058377,75.75648631,51.39331048,71.16013641
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,90.75574454,68.65590982,23.94329633,82.19929825,72.52051022,32.155123
2B806EF6-A590-1C00-F0C5-1469E3B2152E,74.41814556,65.51750826,60.63138242,46.80500781,53.58106481,57.71993624
25197F10-E9E9-4C50-63F8-6C896975AAE2,78.61264207,81.47055552,55.49146921,75.98070015,52.19973819,83.90199165
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,74.66484398,51.63382852,63.51263437,56.56007493,79.73187518,63.58766788
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.30609273,72.03337343,80.67478379,62.69988804,43.80874809,49.49232138
DDE0526B-7DA4-80E8-C2A6-D097F3826029,60.24116507,71.62661254,84.68643519,53.61578173,34.69891108,61.39715173
1F51E050-78F7-F270-1B90-ED1BC0376763,72.15166281,77.98282008,53.38859807,74.02712799,65.7290642,41.27987855
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,83.70199165,52.32938432,80.99596167,60.33963465,59.76143399,85.95155286
25197F10-E9E9-4C50-63F8-6C896975AAE2,70.43280485,93.02800007,85.30943523,83.99279907,50.71161949,50.31209092
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,47.86189084,61.86504867,32.82830207,76.81561096,53.9565614,55.31308338
25197F10-E9E9-4C50-63F8-6C896975AAE2,88.95692357,77.26437307,81.37276339,80.88648217,64.84959729,33.69434678
DDE0526B-7DA4-80E8-C2A6-D097F3826029,87.57742282,57.22661101,28.54201075,86.34645149,56.75016999,60.72171671
2B806EF6-A590-1C00-F0C5-1469E3B2152E,92.06884793,70.79838023,69.80073159,58.0687265,53.28631211,63.98314967
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,79.99758709,99.90368162,33.3825476,83.43806967,63.43806967,71.41364508
1F51E050-78F7-F270-1B90-ED1BC0376763,67.49222125,33.91490057,52.06054726,66.04698954,48.0903993,55.99919605
25197F10-E9E9-4C50-63F8-6C896975AAE2,79.91048169,79.42947058,61.76928771,55.09641964,45.62523745,38.18576889
2B806EF6-A590-1C00-F0C5-1469E3B2152E,82.1855447,94.92353582,80.72759886,49.22117114,53.25623296,60.8506177
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,65.32723688,85.19515363,66.74295985,61.30125434,52.91506188,73.67556687
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,88.33191381,58.68545642,44.77477104,93.82700997,56.53242484,74.37573315
25197F10-E9E9-4C50-63F8-6C896975AAE2,66.33525287,14.45960282,44.069591,75.22387381,47.25738207,65.63987371
1F51E050-78F7-F270-1B90-ED1BC0376763,55.31487031,57.9582044,87.28464667,61.00021761,39.82670662,50.25897689
DDE0526B-7DA4-80E8-C2A6-D097F3826029,85.95155286,59.87219745,34.88287056,75.75520617,85.95155286,57.81272619
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.80654328,72.44522406,45.68574233,58.71325001,68.66904005,62.93947028
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,93.64237588,53.06058448,54.03348249,84.57221381,95.28332446,51.31381802
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,79.78122892,84.17969883,75.91549023,65.34391397,71.17310603,79.34116674
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,81.54669545,71.37959789,123.579144,66.45772054,78.71362072,44.90167229
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.85001514,54.57176141,31.21021853,81.91674694,68.69720981,46.26883187
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.94482913,61.36132612,70.67286141,79.35142922,105.7203462,28.68859404
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,47.9752542,45.25836861,23.75488119,99.38319469,47.9752542,69.90553769
DDE0526B-7DA4-80E8-C2A6-D097F3826029,26.89509972,53.94087352,64.84959729,45.69217372,18.8604718,55.15501339
1F51E050-78F7-F270-1B90-ED1BC0376763,71.46454834,53.08797909,66.35822933,87.74108004,71.58735574,65.86575135
247B105C-2067-A7AA-2CBE-B65278128C96,96.22531543,84.35682234,17.55971403,74.87694897,69.88320352,36.1370503
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,55.6682408,53.56473244,65.47636853,69.60754901,52.05747803,51.52008563
2B806EF6-A590-1C00-F0C5-1469E3B2152E,99.38040563,77.87386658,70.2317328,75.42318353,57.55041257,75.01618101
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,94.43188486,64.97457014,115.3818808,78.6214845,54.39276568,62.21197718
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,90.34235627,81.27253953,83.58380408,65.70751608,85.04649652,67.80339461
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,97.07640016,87.52683915,76.3126096,91.06052975,87.36876015,44.71763591
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,90.38451387,61.27098528,38.09231703,85.17858852,65.9184711,46.60237491
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,45.25836861,78.90896784,50.05650577,81.02803957,43.17228473,67.22501335
1F51E050-78F7-F270-1B90-ED1BC0376763,60.63833029,51.30651934,37.52561254,78.35612246,74.57449726,56.22721863
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,64.0442568,45.83964316,76.47044567,85.99651022,33.20054272,70.27649989
247B105C-2067-A7AA-2CBE-B65278128C96,69.94539032,83.43656337,101.4609107,81.96835668,49.85668103,59.69071338
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,94.04608459,53.85762924,98.12277648,87.9173889,87.2091809,55.36318361
247B105C-2067-A7AA-2CBE-B65278128C96,54.23554149,51.6786902,29.7163497,56.14309974,50.8364719,74.79378777
25197F10-E9E9-4C50-63F8-6C896975AAE2,67.14211221,80.17935675,63.39806569,85.82196896,68.4362998,12.98096731
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,40.83848278,64.85457009,26.45948938,54.8731617,23.11976608,49.5040158
1F51E050-78F7-F270-1B90-ED1BC0376763,49.07241818,62.25609185,82.31964373,41.57861472,31.40634764,49.15472876
2B806EF6-A590-1C00-F0C5-1469E3B2152E,71.32316534,74.54632753,79.45747896,50.70392076,40.67894324,60.66849387
25197F10-E9E9-4C50-63F8-6C896975AAE2,73.2442272,58.63651681,54.09432169,64.42983644,52.88474163,45.356951
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,91.06139258,85.51254107,73.97516507,76.27285127,73.75972799,77.10113519
1F51E050-78F7-F270-1B90-ED1BC0376763,59.35738806,49.93239861,49.20348262,80.78430252,68.07948433,50.18025493
25197F10-E9E9-4C50-63F8-6C896975AAE2,50.79938238,77.95723481,17.59161162,76.56401808,61.14749972,49.3858967
DDE0526B-7DA4-80E8-C2A6-D097F3826029,68.39996333,60.91974713,69.9010014,70.57730248,35.45854099,52.30973547
247B105C-2067-A7AA-2CBE-B65278128C96,43.34529057,67.41297656,51.68901475,68.63402166,30.70460921,46.40642697
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,69.76786568,53.00117151,68.05531002,81.42732445,39.78309063,53.45279322
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,74.90423015,56.60955023,60.39689209,73.40954053,80.67242642,64.46084881
DDE0526B-7DA4-80E8-C2A6-D097F3826029,76.44042832,64.12005716,40.59273773,84.27228057,55.72507224,67.50397573
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,79.52157783,34.4708447,80.31714206,73.52698533,99.52157783,89.32613841
247B105C-2067-A7AA-2CBE-B65278128C96,77.74455746,80.51152334,73.01048721,85.51780465,89.34010171,55.67392263
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,89.33886753,63.35508596,71.85729434,51.02376023,60.84479016,95.03704829
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,52.08996761,45.85807991,45.55923746,87.42660702,61.62587376,79.86030583
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,94.04202177,56.71101073,33.91458292,46.2048712,88.55663387,78.57386658
247B105C-2067-A7AA-2CBE-B65278128C96,91.16583821,71.44251336,80.52359745,63.46267969,59.07546316,67.9507861
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,96.82522296,59.96016836,25.84013031,71.61850067,69.21016053,58.85741137
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,94.46960767,64.86783048,75.59717195,85.04299471,80.76270577,57.18843929
DDE0526B-7DA4-80E8-C2A6-D097F3826029,76.8049101,78.61917013,56.06599944,69.69818607,64.79262357,66.34645149
247B105C-2067-A7AA-2CBE-B65278128C96,91.41142462,64.04277967,76.21997714,113.579144,52.65298058,80.46200926
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,63.84548389,61.44782767,36.27426354,73.70230455,60.41310969,36.34380562
25197F10-E9E9-4C50-63F8-6C896975AAE2,83.29913913,77.85555602,31.06994315,103.6481383,38.06168331,74.41814556
25197F10-E9E9-4C50-63F8-6C896975AAE2,77.33131084,73.15732878,67.61524982,63.81275509,65.09962048,77.99885857
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,87.29200183,51.61968949,36.91791226,78.19481068,76.56521719,64.59215276
247B105C-2067-A7AA-2CBE-B65278128C96,83.63234681,36.73188408,58.43208348,79.08324527,79.7112897,42.81479578
2B806EF6-A590-1C00-F0C5-1469E3B2152E,83.94882526,57.88423538,46.08052943,76.52977661,80.44315419,79.92915863
25197F10-E9E9-4C50-63F8-6C896975AAE2,57.69357997,71.02261037,34.85237256,96.7053809,32.82830207,55.53372428
247B105C-2067-A7AA-2CBE-B65278128C96,73.81928532,58.96150547,44.78456012,105.2531263,62.11670835,48.94645939
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,52.52465895,72.72003381,75.12200064,66.04093617,33.61578173,60.70386674
DDE0526B-7DA4-80E8-C2A6-D097F3826029,86.89195906,86.468165,63.93835624,105.9515529,69.81548684,76.4130643
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,,,30,20,0,
247B105C-2067-A7AA-2CBE-B65278128C96,78.8370971,63.92654404,42.60498637,96.66679685,63.85804865,77.86095932
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,90.57046166,67.01166374,43.17132122,62.24846921,57.51709546,80.46200851
247B105C-2067-A7AA-2CBE-B65278128C96,79.23681635,46.28047971,67.9961229,63.56715084,63.38945308,43.69924066
DDE0526B-7DA4-80E8-C2A6-D097F3826029,78.12075285,77.60880503,58.08070217,87.58573491,44.99755364,48.34480893
247B105C-2067-A7AA-2CBE-B65278128C96,84.77008414,60.15786437,82.86015464,67.42684109,69.43791307,64.41114059
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,86.44879325,63.1259447,50.4004789,97.45570536,64.26178214,52.19422198
DDE0526B-7DA4-80E8-C2A6-D097F3826029,91.0595589,38.82977115,68.56377892,50.5258902,111.0595589,69.68136602
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,98.5324693,85.15381751,43.50665018,100.6150783,51.07923209,61.76700378
25197F10-E9E9-4C50-63F8-6C896975AAE2,54.22783364,70.48513632,79.67278852,80.7377227,54.22783364,74.23290721
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,84.85576668,44.57222976,80.71362077,49.94556022,54.75692203,71.1175193
25197F10-E9E9-4C50-63F8-6C896975AAE2,81.78407676,81.41339813,41.08862977,81.0809907,52.54248174,74.84535796
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,68.80987972,73.324208,37.72867145,88.73508363,64.13520206,58.41318564
1F51E050-78F7-F270-1B90-ED1BC0376763,58.47757595,84.26450555,59.9920025,98.24735459,29.95189537,71.93574436
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,95.72482965,61.0809907,53.46725994,65.72669053,85.52234668,68.00214658
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,70.06158557,51.54839096,35.61897704,63.71317092,60.35547329,65.32770755
2B806EF6-A590-1C00-F0C5-1469E3B2152E,90.43631916,55.15457277,31.64074288,104.7233435,85.11414979,80.06985528
25197F10-E9E9-4C50-63F8-6C896975AAE2,84.02589267,56.51076487,102.0066494,86.97633101,79.99464272,47.54679685
247B105C-2067-A7AA-2CBE-B65278128C96,69.98307353,45.04994021,37.11203316,75.8165519,75.42645883,26.260793
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,80.62682249,89.89829586,51.36252908,86.55082216,66.03784975,37.90852405
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,83.94742158,73.5294558,59.87290054,95.54058587,86.59793726,41.38889495
247B105C-2067-A7AA-2CBE-B65278128C96,80.75172455,72.89959762,51.61981808,78.95104915,58.3577072,75.75112566
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,59.55737318,48.47468224,68.46358747,58.78871736,34.30504695,36.21519066
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,50.13866075,85.26385117,29.86190623,56.22487734,51.64074288,61.02001211
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,50.55170191,65.16211011,71.7057264,58.82639275,56.34189069,61.4073369
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,82.3179492,63.00629096,82.37532961,61.9060943,86.11053885,68.41170306
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,87.12535564,52.69534574,45.17450036,83.45080423,82.22625606,57.06947675
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,44.21534224,55.93394653,69.36635421,85.12172306,35.81442721,54.34101168
1F51E050-78F7-F270-1B90-ED1BC0376763,82.1341384,69.37393547,41.81194849,68.26865709,65.96165211,67.81176843
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,90.22806438,79.83153995,37.13557594,68.66904005,72.51773215,84.79527573
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,86.89679427,66.6616666,69.43830611,93.88565076,55.85552269,44.49145213
DDE0526B-7DA4-80E8-C2A6-D097F3826029,72.42065391,50.97788184,60.56306073,66.78983359,85.17858852,41.54253219
